file_name,yolo_model_confidence,yolo_class_id,yolo_xy_coords
12-040-ls-34-g01_11400_12540,,,
12-040-ls-34-g01_14820_15960,,,
12-040-ls-34-g01_18240_19380,0.9524653553962708,7.0,"[560.052490234375, 302.4147644042969, 932.8171997070312, 406.288818359375]"
12-040-ls-34-g01_4560_5700,,,
12-050-ls-34-g01_11400_12540,,,
12-050-ls-34-g01_21660_22800,,,
12-050-ls-34-g01_29640_30780,,,
12-060-ls-34-g01_10260_11400,0.9331880211830139,6.0,"[48.84872817993164, 325.6781311035156, 305.2769775390625, 422.1864929199219]"
12-060-ls-34-g01_20520_21660,,,
12-060-ls-34-g01_23940_25080,,,
12-060-ls-34-g01_26220_27360,,,
12-080-ls-34-g01_10260_11400,0.9655440449714661,7.0,"[680.5901489257812, 404.59234619140625, 1050.386474609375, 507.6221618652344]"
12-080-ls-34-g01_1140_2280,,,
12-080-ls-34-g01_21660_22800,,,
12-080-ls-34-g01_2280_3420,0.9361394643783569,6.0,"[224.03109741210938, 343.2724914550781, 475.93365478515625, 424.6668701171875]"
12-090-ls-34-g01_17100_18240,,,
12-090-ls-34-g01_22800_23940,,,
12-090-ls-34-g01_28500_29640,,,
12-090-ls-34-g01_4560_5700,,,
12-100-ls-34-g01_10260_11400,0.9677111506462097,7.0,"[245.86228942871094, 289.68695068359375, 624.275634765625, 392.5993957519531]"
12-100-ls-34-g01_20520_21660,,,
12-100-ls-34-g01_3420_4560,0.9482997059822083,7.0,"[286.8990783691406, 288.6549987792969, 666.30517578125, 409.3934631347656]"
12-110-ls-34-g01_29640_30780,,,
12-120-ls-34-g01_18240_19380,0.9460870027542114,7.0,"[758.6217651367188, 278.859375, 1131.2254638671875, 389.306396484375]"
12-130-ls-34-g01_10260_11400,0.9517876505851746,7.0,"[133.78244018554688, 162.07899475097656, 516.4841918945312, 265.8210144042969]"
12-130-ls-34-g01_1140_2280,0.9437530040740967,6.0,"[575.177001953125, 245.5653533935547, 822.7697143554688, 330.6343994140625]"
12-130-ls-34-g01_13680_14820,0.30701327323913574,0.0,"[842.8743286132812, 472.91552734375, 849.5294189453125, 479.1193542480469]"
12-130-ls-34-g01_15960_17100,,,
12-130-ls-34-g01_25080_26220,,,
12-130-ls-34-g01_29640_30780,,,
12-130-ls-34-g01_4560_5700,,,
12-130-ls-34-g01_5700_6840,,,
12-130-ls-34-g01_7980_9120,,,
12-130-ls-34-g01_9120_10260,0.8830310106277466,6.0,"[302.10235595703125, 169.8069305419922, 556.151611328125, 262.6957092285156]"
12-140-ls-34-g01_30780_31920,,,
12-140-ls-34-g01_3420_4560,0.8816970586776733,7.0,"[713.2883911132812, 371.0268249511719, 1082.637939453125, 484.0053405761719]"
12-200-ls-34-g01_13680_14820,,,
12-200-ls-34-g01_28500_29640,,,
12-210-ls-34-g01_6840_7980,,,
12-220-ls-34-g01_0_1140,,,
12-220-ls-34-g01_22800_23940,,,
12-220-ls-34-g01_28500_29640,,,
12-220-ls-34-g01_6840_7980,,,
12-230-ls-34-g01_12540_13680,,,
12-230-ls-34-g01_17100_18240,,,
12-230-ls-34-g01_28500_29640,,,
12-230-ls-34-g01_29640_30780,,,
12-240-ls-34-g01_12540_13680,,,
12-240-ls-34-g01_13680_14820,,,
12-240-ls-34-g01_23940_25080,,,
12-240-ls-34-g01_25080_26220,,,
12-250-ls-34-g01_10260_11400,0.8919329643249512,6.0,"[128.28628540039062, 271.6465759277344, 375.3937683105469, 359.0473937988281]"
12-251-ls-1-11ra-0xkh_18240_19380,,,
12-251-ls-1-11ra-0xkh_19380_20520,0.9178358912467957,6.0,"[61.421688079833984, 203.3198699951172, 309.9775695800781, 295.53387451171875]"
12-251-ls-1-11ra-0xkh_22800_23940,,,
12-251-ls-1-11ra-0xkh_7980_9120,,,
12-252-ls-34-v01_14820_15960,,,
12-252-ls-34-v01_15960_17100,,,
12-252-ls-34-v01_2280_3420,0.34248796105384827,0.0,"[801.642333984375, 493.5514831542969, 811.5294189453125, 501.43292236328125]"
12-254-ls-1-11ra-0xkh_14820_15960,,,
12-254-ls-1-11ra-0xkh_20520_21660,,,
12-290-ls-34-g01_27360_28500,0.9691460132598877,7.0,"[392.7049255371094, 303.28961181640625, 761.7935791015625, 409.44708251953125]"
12-290-ls-34-g01_4560_5700,,,
12-300-ls-34-g01_12540_13680,,,
12-300-ls-34-g01_23940_25080,0.31436464190483093,0.0,"[1102.900390625, 589.9052734375, 1112.567138671875, 597.8079833984375]"
12-310-ls-34-g01_18240_19380,0.9429313540458679,6.0,"[481.8680114746094, 307.2777099609375, 731.9662475585938, 389.57244873046875]"
12-310-ls-34-g01_19380_20520,0.9621298313140869,7.0,"[265.7270202636719, 283.8595275878906, 642.6135864257812, 398.5469970703125]"
12-310-ls-34-g01_21660_22800,,,
12-310-ls-34-g01_29640_30780,,,
12-320-ls-34-g01_0_1140,,,
12-320-ls-34-g01_10260_11400,0.96412193775177,7.0,"[617.46142578125, 362.3497009277344, 991.17724609375, 467.5052490234375]"
12-320-ls-34-g01_4560_5700,,,
12-330-ls-34-g01_0_1140,,,
12-330-ls-34-g01_1140_2280,0.9433908462524414,6.0,"[563.4432373046875, 323.06591796875, 812.6735229492188, 409.5343017578125]"
12-330-ls-34-g01_13680_14820,0.3055844008922577,0.0,"[432.4999694824219, 648.912841796875, 439.57781982421875, 655.3941040039062]"
12-340-ls-34-g01_1140_2280,0.9574844241142273,6.0,"[724.689453125, 327.3677978515625, 971.24609375, 412.747802734375]"
12-340-ls-34-g01_17100_18240,,,
12-340-ls-34-g01_25080_26220,,,
12-350-ls-34-g01_19380_20520,0.9494181871414185,7.0,"[211.41012573242188, 291.6754455566406, 586.634765625, 405.45916748046875]"
12-350-ls-34-g01_23940_25080,,,
12-360-ls-34-g01_0_1140,,,
12-360-ls-34-g01_11400_12540,,,
12-360-ls-34-g01_12540_13680,,,
12-360-ls-34-g01_20520_21660,,,
12-360-ls-34-g01_9120_10260,0.9658101797103882,6.0,"[398.9649353027344, 332.6518249511719, 649.2484130859375, 421.1490783691406]"
12-370-ls-34-g01_30780_31920,,,
12-380-ls-34-g01_10260_11400,0.8797525763511658,6.0,"[71.949951171875, 344.94952392578125, 327.3748474121094, 434.3296203613281]"
12-380-ls-34-g01_2280_3420,0.924420952796936,6.0,"[362.8659973144531, 341.0745849609375, 613.1211547851562, 427.1372375488281]"
12-380-ls-34-g01_23940_25080,0.3229581117630005,0.0,"[58.201148986816406, 610.0404052734375, 68.59780883789062, 620.1165771484375]"
12-380-ls-34-g01_27360_28500,0.2955647110939026,0.0,"[217.74623107910156, 592.0455932617188, 224.23350524902344, 597.919921875]"
12-390-ls-34-g01_10260_11400,0.9017369151115417,6.0,"[96.37748718261719, 308.6954345703125, 351.82769775390625, 401.5382995605469]"
12-390-ls-34-g01_11400_12540,,,
12-390-ls-34-g01_15960_17100,,,
12-390-ls-34-g01_17100_18240,,,
12-400-ls-34-g01_30780_31920,,,
12-410-ls-34-g01_26220_27360,0.9468939304351807,6.0,"[833.2778930664062, 343.1906433105469, 1088.301025390625, 427.6455078125]"
12-410-ls-34-g01_3420_4560,0.941076397895813,7.0,"[691.9721069335938, 238.37908935546875, 1074.0936279296875, 347.32257080078125]"
120-b1-14-d01_11400_12540,0.3614090085029602,0.0,"[1016.3012084960938, 663.1043701171875, 1026.885498046875, 672.3192749023438]"
120-b1-14-d01_1140_2280,0.2568308711051941,0.0,"[503.96722412109375, 576.0911254882812, 509.8951416015625, 581.811279296875]"
120-b1-14-d01_22800_23940,,,
120-b1-14-d01_2280_3420,0.48788008093833923,6.0,"[277.50091552734375, 945.9911499023438, 527.22509765625, 1027.33154296875]"
1200-b1-14-d01_13680_14820,,,
1210-b1-14-d01_1140_2280,0.920418918132782,6.0,"[603.4432373046875, 315.0664978027344, 854.2156982421875, 403.70257568359375]"
1210-b1-14-d01_17100_18240,,,
1210-b1-14-d01_9120_10260,0.5735978484153748,6.0,"[350.40301513671875, 302.30865478515625, 601.978271484375, 388.92364501953125]"
1220-b1-14-d01_6840_7980,,,
1220-b1-14-d01_9120_10260,0.30595001578330994,0.0,"[422.9404602050781, 661.1805419921875, 431.20404052734375, 669.2757568359375]"
1230-b1-14-d01_11400_12540,0.26175689697265625,0.0,"[303.90447998046875, 595.377685546875, 311.3506164550781, 602.3519897460938]"
1230-b1-14-d01_17100_18240,,,
1240-b1-14-d01_25080_26220,,,
1240-b1-14-d01_29640_30780,,,
1240-b1-14-d01_30780_31920,0.3038061261177063,0.0,"[727.7727661132812, 652.40234375, 735.0152587890625, 659.3179931640625]"
1240-b1-14-d01_9120_10260,0.3835814297199249,0.0,"[484.6983642578125, 636.7279663085938, 492.38824462890625, 644.5028076171875]"
1250-b1-14-d01_12540_13680,,,
1260-b1-14-h01_23940_25080,,,
1270-b1-14-h01_11400_12540,,,
1280-b1-14-h01_15960_17100,,,
1280-b1-14-h01_22800_23940,,,
1280-b1-14-h01_7980_9120,,,
1290-b1-14-h01_13680_14820,,,
1290-b1-14-h01_17100_18240,,,
1290-b1-14-h01_18240_19380,0.8922216296195984,6.0,"[244.68702697753906, 336.811279296875, 497.65948486328125, 418.09344482421875]"
1290-b1-14-h01_9120_10260,0.2915934920310974,0.0,"[55.642879486083984, 596.0645141601562, 65.61121368408203, 604.4450073242188]"
13-009-zh-1-11ra-0xkh_6840_7980,,,
13-009-zh-1-11ra-0xkh_9120_10260,0.9159209728240967,6.0,"[830.219970703125, 262.9352111816406, 1078.2464599609375, 349.7828674316406]"
13-010-r2-ls-1-71so_14820_15960,,,
13-010-r2-ls-1-71so_19380_20520,,,
13-010-r2-ls-1-71so_29640_30780,,,
13-020-ls-34-g01_0_1140,,,
13-020-ls-34-g01_20520_21660,,,
13-020-ls-34-g01_22800_23940,,,
13-020-ls-34-g01_2280_3420,0.42731696367263794,0.0,"[432.6269226074219, 603.986572265625, 441.2806396484375, 612.2970581054688]"
13-020-ls-34-g01_29640_30780,,,
13-030-ls-34-g01_14820_15960,,,
13-030-ls-34-g01_4560_5700,,,
13-030-ls-34-g01_7980_9120,,,
13-030-ls-r1-1-g01_12540_13680,,,
13-030-ls-r1-1-g01_6840_7980,0.3781827688217163,0.0,"[819.0792846679688, 507.5072937011719, 826.924560546875, 515.109619140625]"
13-030-ls-r1-1-g01_7980_9120,,,
13-040-ls-34-g01_11400_12540,,,
13-040-ls-34-g01_18240_19380,0.970526397228241,6.0,"[597.258056640625, 276.69219970703125, 847.4909057617188, 361.8740539550781]"
13-040-ls-34-g01_20520_21660,,,
13-040-ls-34-g01_26220_27360,,,
13-040-ls-34-g01_28500_29640,,,
13-040-ls-34-g01_3420_4560,0.7737909555435181,7.0,"[795.5693359375, 377.1353454589844, 1140.0, 490.15423583984375]"
13-050-ls-34-g01_0_1140,,,
13-050-ls-34-g01_11400_12540,,,
13-050-ls-34-g01_26220_27360,0.8883211016654968,6.0,"[214.0371551513672, 323.8063659667969, 465.3692932128906, 412.233154296875]"
13-050-ls-34-g01_3420_4560,0.7811322212219238,7.0,"[70.86753845214844, 407.1564636230469, 453.1178283691406, 532.179443359375]"
13-060-ls-34-g01_0_1140,,,
13-070-ls-34-g01_13680_14820,,,
13-070-ls-34-g01_9120_10260,0.5590896010398865,6.0,"[913.9057006835938, 366.04302978515625, 1140.0, 451.39434814453125]"
13-080-ls-34-g01_21660_22800,,,
13-080-ls-34-g01_4560_5700,,,
13-080-ls-34-g01_7980_9120,,,
13-090-ls-34-g01_20520_21660,0.3593401610851288,0.0,"[975.7470703125, 624.6557006835938, 982.0474853515625, 630.760498046875]"
13-090-ls-34-g01_2280_3420,,,
13-100-ls-34-g01_7980_9120,,,
13-100-ls-34-g01_9120_10260,,,
13-110-ls-34-g01_15960_17100,,,
13-110-ls-34-g01_28500_29640,,,
13-110-ls-34-g01_3420_4560,0.9532086849212646,7.0,"[166.7918243408203, 301.94622802734375, 545.6517944335938, 419.482666015625]"
13-110-ls-34-g01_5700_6840,,,
13-120-ls-34-g01_0_1140,,,
13-120-ls-34-g01_23940_25080,0.472841739654541,0.0,"[586.3040771484375, 475.2395935058594, 596.0123291015625, 485.10595703125]"
13-120-ls-34-g01_6840_7980,,,
13-120-ls-34-g01_9120_10260,0.9284678101539612,6.0,"[682.9837036132812, 204.95965576171875, 931.6298217773438, 291.38031005859375]"
13-130-ls-34-g01_10260_11400,0.9519588351249695,7.0,"[34.173397064208984, 285.9897155761719, 416.76983642578125, 395.7927551269531]"
13-140-ls-34-g01_14820_15960,,,
13-140-ls-34-g01_21660_22800,,,
13-140-ls-34-g01_25080_26220,,,
13-140-ls-34-g01_28500_29640,,,
13-150-ls-34-g01_0_1140,,,
13-150-ls-34-g01_10260_11400,0.9771026372909546,7.0,"[336.64703369140625, 283.570556640625, 716.5040893554688, 398.0991516113281]"
13-150-ls-34-g01_19380_20520,0.9515503644943237,7.0,"[53.39441680908203, 232.38839721679688, 436.5992431640625, 355.39105224609375]"
13-150-ls-34-g01_26220_27360,0.9325534105300903,6.0,"[532.3271484375, 286.61956787109375, 780.4205322265625, 371.5172119140625]"
13-160-ls-34-g01_0_1140,,,
13-160-ls-34-g01_19380_20520,,,
13-160-ls-34-g01_21660_22800,,,
13-160-ls-34-g01_5700_6840,,,
13-170-ls-34-g01_1140_2280,0.9745279550552368,6.0,"[663.9149780273438, 334.22991943359375, 911.5761108398438, 419.9457092285156]"
13-170-ls-34-g01_21660_22800,,,
13-180-ls-34-g01_10260_11400,0.9660769104957581,7.0,"[326.8307189941406, 334.2672119140625, 703.9967651367188, 440.1760559082031]"
13-180-ls-34-g01_15960_17100,,,
13-180-ls-34-g01_6840_7980,,,
13-190-ls-34-g01_0_1140,,,
13-190-ls-34-g01_12540_13680,,,
13-190-ls-34-g01_15960_17100,,,
13-190-ls-34-g01_28500_29640,,,
13-200-ls-34-g01_30780_31920,,,
13-210-ls-34-g01_10260_11400,,,
13-210-ls-34-g01_5700_6840,,,
13-210-ls-34-g01_6840_7980,,,
13-220-ls-34-g01_15960_17100,,,
13-220-ls-34-g01_4560_5700,,,
13-230-ls-34-g01_14820_15960,,,
13-230-ls-34-g01_19380_20520,,,
13-240-ls-34-g01_11400_12540,,,
13-240-ls-34-g01_1140_2280,,,
13-240-ls-34-g01_15960_17100,,,
13-240-ls-34-g01_29640_30780,,,
13-250-ls-34-g01_10260_11400,0.7347531914710999,6.0,"[0.37003323435783386, 247.55398559570312, 257.52099609375, 343.2741394042969]"
13-250-ls-34-g01_14820_15960,,,
13-250-ls-34-g01_20520_21660,,,
13-260-ls-34-g01_25080_26220,,,
13-260-ls-34-g01_4560_5700,,,
13-260-ls-34-g01_6840_7980,,,
13-270-ls-34-g01_0_1140,,,
13-270-ls-34-g01_19380_20520,0.9748898148536682,7.0,"[62.9354248046875, 285.65191650390625, 444.01788330078125, 403.12353515625]"
13-270-ls-34-g01_2280_3420,,,
13-270-ls-34-g01_6840_7980,,,
13-280-ls-34-g01_0_1140,,,
13-280-ls-34-g01_23940_25080,,,
13-280-ls-34-g01_4560_5700,,,
13-280-ls-34-g01_5700_6840,,,
13-280-ls-34-g01_7980_9120,,,
13-290-ls-34-g01_22800_23940,,,
13-290-ls-34-g01_3420_4560,0.46745431423187256,0.0,"[937.6592407226562, 636.0629272460938, 946.7213745117188, 644.875732421875]"
13-290-ls-34-g01_5700_6840,0.29845890402793884,0.0,"[605.3308715820312, 623.839599609375, 614.6669311523438, 632.7950439453125]"
13-300-ls-34-g01_11400_12540,,,
13-300-ls-34-g01_20520_21660,,,
13-300-ls-34-g01_29640_30780,,,
13-300-ls-34-g01_9120_10260,0.25872498750686646,0.0,"[77.76896667480469, 669.3507690429688, 87.94841766357422, 676.7424926757812]"
13-310-ls-34-g01_14820_15960,,,
13-310-ls-34-g01_15960_17100,,,
13-310-ls-34-g01_6840_7980,,,
13-310-ls-34-g01_7980_9120,,,
13-320-ls-34-g01_26220_27360,0.8881798386573792,6.0,"[672.7029418945312, 131.46722412109375, 921.5862426757812, 216.68954467773438]"
13-330-ls-34-g01_15960_17100,,,
13-330-ls-34-g01_21660_22800,,,
13-330-ls-34-g01_22800_23940,,,
13-330-ls-34-g01_3420_4560,0.9600977301597595,7.0,"[615.8152465820312, 183.63229370117188, 996.916748046875, 303.5207214355469]"
13-330-ls-34-g01_9120_10260,,,
13-340-ls-34-g01_10260_11400,0.9353867173194885,6.0,"[271.5837707519531, 247.46397399902344, 520.3839111328125, 334.8132629394531]"
13-340-ls-34-g01_23940_25080,0.3876796364784241,0.0,"[703.9966430664062, 634.5032348632812, 713.1551513671875, 642.4346923828125]"
13-340-ls-34-g01_26220_27360,0.8728991746902466,6.0,"[821.3020629882812, 291.59857177734375, 1076.5623779296875, 378.85498046875]"
13-350-ls-34-g01_1140_2280,0.8892000317573547,6.0,"[508.7384948730469, 210.90135192871094, 758.9273681640625, 295.10992431640625]"
13-350-ls-34-g01_3420_4560,0.9331936836242676,7.0,"[109.55465698242188, 218.01194763183594, 484.07891845703125, 336.07550048828125]"
13-350-ls-34-g01_4560_5700,,,
13-350-ls-34-g01_5700_6840,,,
13-350-ls-34-g01_7980_9120,,,
13-360-ls-34-g01_13680_14820,,,
13-360-ls-34-g01_29640_30780,,,
13-360-ls-34-g01_7980_9120,,,
13-370-ls-34-g01_1140_2280,0.376271516084671,6.0,"[539.9895629882812, 193.62930297851562, 790.7609252929688, 277.8996887207031]"
13-370-ls-r1-1-34-g01_10260_11400,0.3635108172893524,6.0,"[380.6173400878906, 271.15936279296875, 630.3101806640625, 359.3407897949219]"
13-380-ls-34-g01_2280_3420,,,
13-380-ls-34-g01_3420_4560,0.9034854769706726,7.0,"[49.27019119262695, 234.67018127441406, 421.5174255371094, 344.4389343261719]"
13-390-ls-34-g01_12540_13680,,,
13-390-ls-34-g01_22800_23940,,,
13-390-ls-34-g01_30780_31920,,,
13-400-ls-34-g01_4560_5700,,,
13-410-ls-34-g01_1140_2280,0.9537038207054138,6.0,"[571.303466796875, 227.3331756591797, 822.3895874023438, 313.360107421875]"
13-410-ls-34-g01_28500_29640,,,
130-b1-14-h01_17100_18240,,,
130-b1-14-h01_5700_6840,0.32435429096221924,0.0,"[611.7149047851562, 620.550537109375, 618.3250122070312, 627.6515502929688]"
130-b1-14-h01_9120_10260,,,
1300-b1-14-h01_11400_12540,,,
1300-b1-14-h01_25080_26220,0.338118314743042,0.0,"[384.884765625, 608.4862060546875, 392.1264953613281, 614.6136474609375]"
1300-b1-14-h01_6840_7980,,,
1310-b1-14-d01_18240_19380,0.9020346403121948,6.0,"[712.5631713867188, 346.64324951171875, 961.7349853515625, 430.51171875]"
1310-b1-14-d01_22800_23940,0.3116145730018616,0.0,"[1007.84228515625, 681.7543334960938, 1014.466064453125, 687.3816528320312]"
1320-b1-14-d01_23940_25080,,,
1320-b1-14-d01_7980_9120,,,
1330-b1-14-d01_20520_21660,,,
1350-b1-14-d01_18240_19380,0.9047446846961975,6.0,"[288.05328369140625, 353.5058898925781, 540.5961303710938, 435.162353515625]"
1350-b1-14-d01_27360_28500,0.9351783990859985,7.0,"[472.8199462890625, 344.97271728515625, 841.842041015625, 443.86004638671875]"
1360-b1-14-d01_14820_15960,,,
1370-b1-14-h01_25080_26220,0.35903868079185486,0.0,"[505.4507141113281, 609.8466186523438, 513.36181640625, 617.2755737304688]"
1370-b1-14-h01_30780_31920,,,
1380-b1-14-h01_17100_18240,,,
1380-b1-14-h01_19380_20520,0.25030776858329773,0.0,"[178.27334594726562, 608.74609375, 187.50950622558594, 615.2635498046875]"
1380-b1-14-h01_4560_5700,,,
1380-r1b1-1-14fn_14820_15960,,,
1380-r1b1-1-14fn_15960_17100,,,
1380-r1b1-1-14fn_17100_18240,,,
1380-r1b1-1-14fn_29640_30780,,,
1390-b1-14-h01_18240_19380,0.8620371222496033,6.0,"[61.184120178222656, 293.302001953125, 319.55950927734375, 377.9332580566406]"
1390-b1-14-h01_3420_4560,0.25231024622917175,0.0,"[773.392578125, 537.7438354492188, 780.144287109375, 544.435302734375]"
14-220-ls-1-11ra-0xkh_14820_15960,,,
14-220-ls-1-11ra-0xkh_7980_9120,,,
14-229-zh-1-11ra-0xkh_15960_17100,,,
14-230-ls-34-g01_11400_12540,,,
14-230-ls-34-g01_12540_13680,,,
14-230-ls-34-g01_13680_14820,,,
14-230-ls-34-g01_14820_15960,0.314717561006546,0.0,"[900.9107055664062, 607.5236206054688, 912.7356567382812, 616.7721557617188]"
14-230-ls-34-g01_15960_17100,,,
14-240-ls-34-g01_18240_19380,0.9454773664474487,6.0,"[578.2667846679688, 296.6324768066406, 827.6172485351562, 377.881591796875]"
14-240-ls-34-g01_3420_4560,,,
14-242-ls-34-g01_23940_25080,,,
14-242-ls-34-g01_28500_29640,,,
14-242-ls-34-g01_9120_10260,0.6006428599357605,6.0,"[526.1422729492188, 390.9875183105469, 773.095703125, 471.3921203613281]"
14-243-ls-34-g01_7980_9120,,,
14-244-ls-34-g01_27360_28500,0.9435220956802368,7.0,"[688.7562255859375, 304.371337890625, 1056.0750732421875, 405.7553405761719]"
14-245-ls-34-g01_4560_5700,,,
14-246-ls-34-g01_0_1140,,,
14-246-ls-34-g01_18240_19380,0.9100362062454224,6.0,"[346.810791015625, 263.6662902832031, 601.5459594726562, 348.0335693359375]"
14-246-ls-34-g01_19380_20520,0.9510772824287415,7.0,"[126.548828125, 240.10560607910156, 508.1878662109375, 362.453125]"
14-247-ls-34-g01_13680_14820,,,
14-247-ls-34-g01_30780_31920,,,
14-248-ls-34-g01_11400_12540,0.3405929505825043,0.0,"[629.2715454101562, 625.4111328125, 640.976318359375, 634.8116455078125]"
14-248-ls-34-g01_18240_19380,0.9298108816146851,6.0,"[597.5282592773438, 277.23968505859375, 847.1967163085938, 358.1388244628906]"
14-248-ls-34-g01_30780_31920,,,
14-249-ls-34-g01_17100_18240,,,
14-249-ls-34-g01_2280_3420,0.9053356051445007,6.0,"[126.80690002441406, 292.02349853515625, 380.6039733886719, 377.4716796875]"
14-249-ls-34-g01_27360_28500,0.3219453990459442,0.0,"[761.4635620117188, 552.1681518554688, 768.4735717773438, 558.2532958984375]"
14-249-ls-34-g01_9120_10260,0.3847309648990631,0.0,"[169.77749633789062, 653.7140502929688, 180.14076232910156, 662.4448852539062]"
14-250-ls-34-g01_11400_12540,0.2857738435268402,0.0,"[226.26210021972656, 643.0189208984375, 234.300048828125, 650.5155029296875]"
14-250-ls-34-g01_18240_19380,0.7132765650749207,6.0,"[62.24836730957031, 297.29718017578125, 317.0429382324219, 379.5732116699219]"
14-250-ls-34-g01_26220_27360,0.9184656143188477,6.0,"[383.717529296875, 284.9444885253906, 632.5492553710938, 368.0625305175781]"
14-250-ls-34-g01_29640_30780,,,
14-251-ls-34-g01_19380_20520,0.9372876286506653,7.0,"[248.3948211669922, 186.73341369628906, 626.8216552734375, 312.3254089355469]"
14-251-ls-r1-1-14-14fn_6840_7980,,,
14-251-ls-r1-1-14-14fn_7980_9120,0.26315173506736755,0.0,"[114.65118408203125, 562.4148559570312, 121.83805847167969, 568.3705444335938]"
14-252-ls-34-g01_11400_12540,,,
14-252-ls-34-g01_25080_26220,,,
14-252-ls-34-g01_4560_5700,0.3840266466140747,0.0,"[511.4631652832031, 594.6715698242188, 519.1371459960938, 602.09326171875]"
14-253-ls-34-g01_13680_14820,,,
14-253-ls-34-g01_20520_21660,0.25235775113105774,0.0,"[325.9451904296875, 639.331298828125, 333.3548889160156, 645.6310424804688]"
14-253-ls-34-g01_23940_25080,,,
14-253-ls-34-g01_26220_27360,0.9169789552688599,6.0,"[327.3331604003906, 330.1048583984375, 576.7781372070312, 414.87017822265625]"
14-254-ls-34-g01_27360_28500,0.8774195909500122,6.0,"[191.31394958496094, 238.93899536132812, 442.5914306640625, 322.318359375]"
14-254-ls-34-g01_5700_6840,,,
14-255-ls-34-g01_11400_12540,,,
14-255-ls-34-g01_4560_5700,,,
14-256-ls-34-g01_10260_11400,,,
14-256-ls-34-g01_13680_14820,,,
14-257-ls-34-g01_23940_25080,,,
14-258-ls-34-g01_1140_2280,,,
14-258-ls-34-g01_12540_13680,,,
14-258-ls-34-g01_18240_19380,0.9355879426002502,6.0,"[401.5915222167969, 233.92555236816406, 653.6603393554688, 318.11865234375]"
14-258-ls-34-g01_20520_21660,,,
14-258-ls-34-g01_23940_25080,,,
14-258-ls-34-g01_25080_26220,,,
14-258-ls-34-g01_5700_6840,,,
14-258-ls-34-g01_6840_7980,,,
14-259-ls-34-g01_17100_18240,,,
14-259-ls-34-g01_29640_30780,,,
14-259-ls-34-g01_4560_5700,,,
14-260-ls-34-g01_10260_11400,,,
14-260-ls-34-g01_11400_12540,,,
14-260-ls-34-g01_21660_22800,,,
14-260-ls-34-g01_22800_23940,,,
14-260-ls-34-g01_23940_25080,,,
14-261-ls-34-g01_25080_26220,,,
14-262-ls-34-g01_18240_19380,0.9396011829376221,6.0,"[671.317138671875, 283.84307861328125, 921.50439453125, 367.0435791015625]"
14-262-ls-34-g01_23940_25080,,,
14-263-ls-34-g01_18240_19380,0.3673761487007141,0.0,"[603.6854248046875, 578.8713989257812, 609.8736572265625, 584.531982421875]"
14-263-ls-34-g01_4560_5700,,,
14-264-ls-34-g01_2280_3420,,,
14-264-ls-34-g01_26220_27360,0.9350728988647461,6.0,"[721.4087524414062, 267.6733093261719, 969.87890625, 352.8294677734375]"
14-264-ls-34-g01_5700_6840,,,
14-265-ls-34-g01_15960_17100,0.4481377601623535,0.0,"[258.1102294921875, 592.9042358398438, 266.4439697265625, 599.5338745117188]"
14-266-ls-34-g01_14820_15960,,,
14-266-ls-34-g01_23940_25080,,,
14-267-ls-34-g01_10260_11400,0.9457527995109558,6.0,"[54.54416275024414, 252.4586639404297, 310.86273193359375, 344.8420715332031]"
14-267-ls-34-g01_1140_2280,,,
14-267-ls-34-g01_15960_17100,,,
14-267-ls-34-g01_2280_3420,0.9504658579826355,6.0,"[332.1737976074219, 281.7858581542969, 583.2730102539062, 367.7860107421875]"
14-267-ls-34-g01_28500_29640,,,
14-267-ls-34-g01_30780_31920,,,
14-267-ls-34-g01_3420_4560,,,
14-267-ls-34-g01_6840_7980,,,
14-268-ls-34-g01_11400_12540,,,
14-268-ls-r1-1-14-1sr4_12540_13680,,,
14-268-ls-r1-1-14-1sr4_13680_14820,,,
14-268-ls-r1-1-14-1sr4_22800_23940,,,
14-268-ls-r1-1-14-1sr4_25080_26220,,,
14-268-ls-r1-1-14-1sr4_29640_30780,,,
14-268-ls-r1-1-14-1sr4_6840_7980,,,
14-269-ls-34-g01_11400_12540,,,
14-269-ls-34-g01_1140_2280,0.9154031276702881,6.0,"[500.6004333496094, 322.161865234375, 749.5703735351562, 406.8310241699219]"
14-269-ls-34-g01_5700_6840,,,
14-270-ls-34-g01_0_1140,,,
14-270-ls-34-g01_1140_2280,,,
14-270-ls-34-g01_17100_18240,,,
14-270-ls-34-g01_27360_28500,0.7940314412117004,6.0,"[179.40252685546875, 277.6540832519531, 433.16290283203125, 364.1053771972656]"
14-270-ls-34-g01_29640_30780,,,
14-270-ls-34-g01_3420_4560,,,
14-270-ls-34-g01_6840_7980,,,
14-271-ls-34-g01_20520_21660,,,
14-271-ls-34-g01_22800_23940,,,
14-271-ls-34-g01_2280_3420,0.9143349528312683,6.0,"[250.90635681152344, 277.54742431640625, 504.2834167480469, 364.9176330566406]"
14-271-ls-r1-1-14-1sr4_23940_25080,,,
14-271-ls-r1-1-14-1sr4_3420_4560,0.9435960054397583,7.0,"[110.15379333496094, 314.6773986816406, 490.716064453125, 431.6689758300781]"
14-271-ls-r1-1-14-1sr4_5700_6840,,,
14-272-ls-34-g01_13680_14820,,,
